order_id,customer_id,order_date,order_total,payment_method
9196827234,51669263,05-02-2025,2203.36,Cash
9623306038,51669263,06-02-2025,3299.65,Cash
1824646473,51670882,07-02-2025,3568.61,Cash
3983082555,51670882,08-02-2025,530.85,Credit
7245730533,51670882,09-02-2025,475.04,Credit
8609945311,51670882,10-02-2025,2238.35,Cash
8640364495,51670882,11-02-2025,1012.07,Credit
6541281594,51812283,12-02-2025,486.28,Cash
882083749,51833636,13-02-2025,1142.73,Cash
6704234561,51833636,14-02-2025,3172.73,Cash
2948696008,51872499,15-02-2025,3103.41,Cash
5809441378,51872499,16-02-2025,1275.88,Credit
1876194333,51945420,17-02-2025,1630.26,Cash
2608278705,51945420,18-02-2025,4746.82,Cash
212856641,51994597,19-02-2025,949.73,Cash
7185243614,51994597,20-02-2025,1223.58,Credit
2205862234,52001314,21-02-2025,2871.57,Cash
5616653529,52001314,22-02-2025,2986.32,Credit
3402631472,52032226,23-02-2025,2871.88,Credit
5265722064,52032226,24-02-2025,1614.35,Cash
1624690598,52048413,25-02-2025,1705.95,Credit
1143763031,52075070,26-02-2025,171.2,Credit
3396210655,52075070,27-02-2025,3220.8,Credit
1674463798,52085702,28-02-2025,3497.86,Credit
3951005873,52085702,01-03-2025,832.06,Cash
6735843326,52085702,02-03-2025,3348.38,Credit
9217211301,52085702,03-03-2025,4441.76,Cash
374186990,52215833,04-03-2025,1601.19,Cash
1491991005,52215833,05-03-2025,3472.55,Cash
3528007192,52279849,06-03-2025,2411.61,Credit
8013026217,52337289,07-03-2025,2368,Cash
528309380,52409516,08-03-2025,2021.54,Cash
1378809665,52409516,09-03-2025,3370.17,Cash
5374589112,52409516,10-03-2025,355.96,Cash
9715205272,52409516,11-03-2025,1189.17,Credit
1387025817,52417972,12-03-2025,1004.68,Credit
3960980694,52417972,13-03-2025,369.28,Cash
6705171000,52417972,14-03-2025,1912.64,Cash
2653966619,52428250,15-03-2025,3588.19,Credit
3416693628,52428250,16-03-2025,651.23,Credit
7525899857,52428250,17-03-2025,3983.85,Cash
4816980820,52613657,18-03-2025,4876.13,Credit
8701531535,52613657,19-03-2025,852.02,Credit
6497069610,52672659,20-03-2025,1416.18,Credit
6149664144,52678787,21-03-2025,3045.23,Credit
687711388,52757321,22-03-2025,1385.43,Credit
4197061567,52757321,23-03-2025,3685.3,Credit
5195999941,52757321,24-03-2025,2298.98,Credit
5456672526,52757321,25-03-2025,3534.84,Cash
4117790162,52770036,26-03-2025,986.22,Credit
6698537000,52770036,27-03-2025,2179.27,Credit
8638050442,52770036,28-03-2025,130.18,Credit
5897343054,52815265,29-03-2025,171.2,Credit
5018325783,52862822,30-03-2025,1487.29,Cash
4088553674,52913011,31-03-2025,3986.58,Cash
8861557989,52913011,01-04-2025,4574.66,Cash
7834171020,52915166,02-04-2025,309.62,Credit
520221662,53025962,03-04-2025,3252.54,Cash
6092636899,53025962,04-04-2025,237.62,Cash
4395604675,53076417,05-04-2025,1878.33,Credit
9371869941,53076417,06-04-2025,1599.11,Credit
4749534376,53100521,07-04-2025,1648.07,Credit
1113582397,53292177,08-04-2025,3248.52,Credit
6363526452,53292177,09-04-2025,3611.55,Cash
9272166174,53292177,10-04-2025,994.56,Cash
934908369,53299455,11-04-2025,692.8,Credit
5288207551,53299455,12-04-2025,3228.77,Cash
6105240201,53299455,13-04-2025,2915.01,Cash
1743268828,53332493,14-04-2025,332.84,Cash
7784811086,53332493,15-04-2025,2387.27,Credit
8789328634,53332493,16-04-2025,2138.87,Credit
3066405445,53354003,17-04-2025,1378.13,Cash
7579444448,53354003,18-04-2025,491.39,Cash
3873368520,53392567,19-04-2025,3741.7,Credit
7329085364,53392567,20-04-2025,332.84,Cash
4374285559,53399500,21-04-2025,1063.23,Credit
4613890018,53538932,22-04-2025,1545.79,Cash
8218080678,53538932,23-04-2025,4113.75,Cash
1126011099,53557741,24-04-2025,3092.96,Credit
618929241,53624677,25-04-2025,2348.09,Credit
4561602092,53624677,26-04-2025,1825.82,Cash
5091744424,53624677,27-04-2025,13.25,Cash
915473142,53636086,28-04-2025,152.55,Credit
3569283921,53636086,29-04-2025,2602.63,Credit
3928003125,53636086,30-04-2025,1809.81,Cash
6943430459,53636086,01-01-2025,2625.32,Cash
3917024194,53640286,02-01-2025,123.74,Credit
8340761903,53640286,03-01-2025,2372.01,Cash
4113927200,53782978,04-01-2025,4111.84,Cash
9836424713,53815931,05-01-2025,267.29,Cash
613578154,53974737,06-01-2025,3210.52,Cash
4804575203,53974737,07-01-2025,1762.54,Cash
9087377568,54038173,08-01-2025,2490.79,Credit
6755367585,54057428,09-01-2025,2115.53,Credit
379758677,54139038,10-01-2025,1514.31,Credit
7272011740,54139038,11-01-2025,3361.56,Cash
9184012674,54139038,12-01-2025,2492.95,Cash
4365565386,54145987,13-01-2025,918.86,Credit
8345887091,54145987,14-01-2025,2193.68,Cash
8941550852,54145987,15-01-2025,198.15,Credit
7658414712,54216497,16-01-2025,2373.52,Cash
7518488485,54222320,17-01-2025,1783.54,Cash
9153347285,54222320,18-01-2025,2618.56,Credit
1380510406,54338574,19-01-2025,3015.14,Cash
2643382562,54338574,20-01-2025,354.91,Credit
2182762247,54347213,21-01-2025,1308.92,Cash
9801174908,54347213,22-01-2025,1487.04,Credit
3834705841,54375571,23-01-2025,1440.56,Credit
3915885220,54580166,24-01-2025,1377.68,Credit
4270217473,54580166,25-01-2025,505.5,Cash
7689275881,54580166,26-01-2025,3865.87,Credit
436603801,54619715,27-01-2025,838.89,Cash
609838437,54619715,28-01-2025,310.69,Credit
9691888826,54680459,29-01-2025,1075.43,Credit
1523729855,54730270,30-01-2025,629.24,Credit
6696352636,54730270,31-01-2025,1458.64,Cash
6845869445,54730270,01-02-2025,4065.85,Credit
7968718292,54730270,02-02-2025,931.61,Credit
1229660813,54748429,03-02-2025,5173.19,Credit
6962915277,54748429,04-02-2025,2097.56,Cash
1249797614,54797119,05-02-2025,2735.5,Credit
2758734705,54797119,06-02-2025,1460.54,Credit
2892588628,54797119,07-02-2025,302.82,Cash
2725513934,54799731,08-02-2025,5349.56,Cash
1947080315,54837637,09-02-2025,385.71,Cash
2308652017,54877984,10-02-2025,2378.27,Credit
3024045336,54877984,11-02-2025,2790.23,Cash
8100291984,54885705,12-02-2025,631.7,Cash
9936118648,54885705,13-02-2025,71.84,Cash
50845914,54893418,14-02-2025,3226.44,Credit
2254884198,54893418,15-02-2025,1433.62,Credit
145057465,54923640,16-02-2025,1590.17,Cash
544919267,54923640,17-02-2025,1388.18,Cash
756168939,54923640,18-02-2025,3321.94,Cash
776562418,54923640,19-02-2025,1532.9,Credit
4526087670,54923640,20-02-2025,2304.85,Credit
9150146711,54923640,21-02-2025,2357.91,Cash
592358946,54952806,22-02-2025,2564.32,Credit
3836073957,54952806,23-02-2025,1264.91,Credit
8322028211,54952806,24-02-2025,2567.25,Credit
3542041943,55007963,25-02-2025,209.59,Cash
2122832513,55028958,26-02-2025,2037.94,Credit
3802671506,55028958,27-02-2025,4557.7,Cash
4858560187,55028958,28-02-2025,1018.81,Cash
5470875365,55042740,01-03-2025,4003.77,Credit
8739415992,55042740,02-03-2025,1330.09,Cash
9775070757,55042740,03-03-2025,1717.21,Credit
2009394836,55056284,04-03-2025,1159.53,Credit
2479115586,55056284,05-03-2025,1876.69,Cash
504060154,55060796,06-03-2025,1828.77,Credit
4622303035,55060796,07-03-2025,3067.7,Cash
8178275820,55060796,08-03-2025,2755.74,Cash
7702588270,55094848,09-03-2025,3867.53,Credit
961607638,55170753,10-03-2025,967.96,Cash
3314393477,55170753,11-03-2025,934.75,Cash
6814658453,55278329,12-03-2025,552.2,Credit
5419080144,55404382,13-03-2025,2197.72,Cash
6779626333,55404382,14-03-2025,329.79,Credit
607125614,55425478,15-03-2025,3303.42,Cash
1843468816,55425478,16-03-2025,2092.13,Cash
8884350133,55425478,17-03-2025,2062.98,Credit
3442984170,55472026,18-03-2025,1398.1,Credit
9892343037,55472026,19-03-2025,879.67,Cash
9004078716,55552600,20-03-2025,2140.11,Credit
47467466,55693909,21-03-2025,102.44,Cash
6161193691,55693909,22-03-2025,1541.92,Cash
7112919210,55693909,23-03-2025,3921.9,Credit
455878765,55733729,24-03-2025,959.01,Cash
9690050839,55803572,25-03-2025,2551.93,Cash
3171917027,55936462,26-03-2025,1179.35,Credit
736115661,55971849,27-03-2025,1710.16,Credit
5856838171,55971849,28-03-2025,3115.94,Cash
1752712049,56195475,29-03-2025,2015.68,Cash
3111414152,56195475,30-03-2025,2560.91,Credit
4210311922,56195475,31-03-2025,340.36,Credit
443178123,56248757,01-04-2025,464.47,Credit
2444087306,56250563,02-04-2025,2440.73,Cash
9391482926,56352626,03-04-2025,1367.96,Cash
1908423841,56441247,04-04-2025,881.17,Credit
5934372451,56441247,05-04-2025,3355.51,Cash
6590867973,56441247,06-04-2025,1848.22,Credit
8173155169,56441247,07-04-2025,1245.24,Credit
495091707,56457995,08-04-2025,2502.47,Cash
2209550085,56457995,09-04-2025,2710.74,Cash
734095510,56480776,10-04-2025,1614.08,Credit
422403644,56548063,11-04-2025,2331.5,Credit
7825714018,56548063,12-04-2025,3841.27,Credit
7906839225,56548063,13-04-2025,1434.14,Cash
2738862626,56572297,14-04-2025,2563.4,Cash
3547006553,56572297,15-04-2025,5183.38,Credit
5619049608,56572297,16-04-2025,3972.23,Credit
1746921111,56604077,17-04-2025,2466.28,Credit
3270131216,56604077,18-04-2025,1403.1,Credit
8297255359,56764791,19-04-2025,2172.56,Credit
442408751,56780331,20-04-2025,3090.37,Cash
6977688323,56780331,21-04-2025,3343.61,Credit
8214544415,56780331,22-04-2025,3542.65,Credit
8253576531,57063557,23-04-2025,1686.55,Cash
979766779,57081917,24-04-2025,2428.41,Credit
3850416839,57081917,25-04-2025,5490.94,Credit
5128739359,57081917,26-04-2025,730.51,Cash
5373961125,57081917,27-04-2025,1187,Credit
6260524887,57081917,28-04-2025,2457.11,Credit
4606856320,57102800,29-04-2025,726.41,Cash
8875274470,57102800,30-04-2025,818.16,Credit
9329665908,57102800,01-05-2025,2049.58,Credit
6284350691,57207678,01-01-2025,726.41,Cash
2976477423,57213543,02-01-2025,1277.83,Cash
3775683944,57217288,03-01-2025,3297.69,Credit
676412814,57291761,04-01-2025,2147.32,Credit
3475260976,57291761,05-01-2025,3819.84,Cash
6595041423,57291761,06-01-2025,2079.8,Credit
7032037874,57291761,07-01-2025,1694.99,Credit
8972877222,57291761,08-01-2025,4304.25,Cash
9239241275,57291761,09-01-2025,169.88,Cash
156346853,57331847,10-01-2025,1506.38,Credit
4903544026,57331847,11-01-2025,3778.46,Cash
5682081545,57340963,12-01-2025,1276.66,Cash
5770514189,57340963,13-01-2025,267.61,Cash
8028917900,57340963,14-01-2025,2365.92,Credit
9787535949,57340963,15-01-2025,1488.91,Credit
6890191424,57360162,16-01-2025,760.54,Cash
8532411923,57360162,17-01-2025,1071.82,Cash
8643851643,57360162,18-01-2025,1532.33,Cash
864290652,57392064,19-01-2025,1797.36,Cash
1937188757,57392064,20-01-2025,3936.8,Cash
6688079478,57392064,21-01-2025,53.49,Cash
7869104895,57392064,22-01-2025,1638,Cash
6664301655,57474553,23-01-2025,4469.96,Cash
7330672658,57474553,24-01-2025,770.59,Cash
3676517886,57505804,25-01-2025,582.03,Cash
8008880980,57505804,26-01-2025,1909.21,Credit
8726185624,57505804,27-01-2025,3851.22,Credit
3291765954,57523973,28-01-2025,1651.89,Credit
5652465358,57523973,29-01-2025,2293.55,Credit
6861065282,57523973,30-01-2025,310.69,Credit
3185620074,57526322,31-01-2025,816.38,Cash
3605534244,57526322,01-02-2025,3762.7,Cash
4104444500,57526322,02-02-2025,296.94,Credit
6247819401,57526322,03-02-2025,3456.8,Cash
3680678403,57537308,04-02-2025,3346.47,Credit
6340807810,57537308,05-02-2025,2726.23,Cash
8813470284,57537308,06-02-2025,1665.1,Credit
9399859705,57548210,07-02-2025,3915.04,Credit
110303417,57566548,08-02-2025,2258.29,Cash
731371161,57566548,09-02-2025,465.24,Cash
8614991290,57566548,10-02-2025,96.33,Cash
2149289255,57579640,11-02-2025,2687.31,Cash
3697060283,57642258,12-02-2025,786.85,Credit
4636134267,57642258,13-02-2025,223.27,Credit
5142912812,57642258,14-02-2025,2175.4,Cash
693932743,57658033,15-02-2025,1378.36,Credit
8308184279,57658033,16-02-2025,2603.11,Cash
4495916529,57662767,17-02-2025,760.22,Credit
5205211911,57662767,18-02-2025,1098.4,Cash
3850018395,57674875,19-02-2025,1228.6,Cash
9166904790,57674875,20-02-2025,2523.87,Cash
1353492780,57765367,21-02-2025,1205.58,Credit
4783962671,57765367,22-02-2025,2056.76,Credit
3136056666,57770044,23-02-2025,211.25,Credit
5145256852,57770044,24-02-2025,1501.57,Cash
562428866,57833505,25-02-2025,896.97,Credit
913489768,57833505,26-02-2025,3824.6,Cash
5218488175,57833505,27-02-2025,709.02,Credit
5966726971,57833505,28-02-2025,2597.42,Cash
8120002258,57833505,01-03-2025,1213.05,Credit
2893800377,57892837,02-03-2025,1966.14,Credit
3956205476,57892837,03-03-2025,1386.61,Cash
4404350734,57892837,04-03-2025,1946.25,Credit
9121393476,57896058,05-03-2025,1583.71,Credit
5527742274,57956497,06-03-2025,2424.06,Credit
8537081061,57956497,07-03-2025,2333.58,Cash
3444569396,57967753,08-03-2025,2526.45,Credit
4597359399,57967753,09-03-2025,4536.47,Credit
9908301442,57967753,10-03-2025,976.13,Cash
1815555165,58085779,11-03-2025,435.48,Credit
2509593585,58111297,12-03-2025,2163.4,Cash
3236748462,58111297,13-03-2025,2340.2,Credit
4620484274,58111297,14-03-2025,3550.23,Credit
189431942,58115779,15-03-2025,163.03,Credit
3193016310,58115779,16-03-2025,803.12,Cash
6401406847,58152923,17-03-2025,2125.71,Credit
2478557609,58170168,18-03-2025,1632.79,Cash
3019634875,58170168,19-03-2025,2475.72,Credit
9395982132,58170168,20-03-2025,1545.49,Credit
4052544342,58214883,21-03-2025,987.59,Cash
8300200841,58214883,22-03-2025,1243.72,Credit
8955500595,58415368,23-03-2025,2564.44,Cash
5437627061,58505903,24-03-2025,910.19,Credit
8853713324,58505903,25-03-2025,1163.18,Credit
3087181728,58513300,26-03-2025,171.2,Credit
5678362658,58513300,27-03-2025,2100.38,Cash
3904134741,58631874,28-03-2025,782.49,Credit
2295441899,58644651,29-03-2025,2679.68,Cash
4105779656,58644651,30-03-2025,1232.77,Credit
9345418784,58644651,31-03-2025,2469.41,Cash
2721433550,58873572,01-04-2025,1076.03,Credit
705203916,58929595,02-04-2025,2686.57,Cash
9811235698,58929595,03-04-2025,877.43,Credit
1048784963,58942207,04-04-2025,1159.84,Credit
6932356214,58942207,05-04-2025,4091.52,Cash
2255745327,58974323,06-04-2025,4140.09,Cash
6539196955,58974323,07-04-2025,1508.88,Cash
9196809062,58979427,08-04-2025,3159.25,Cash
9216536492,58979427,09-04-2025,3056.52,Cash
2785467351,59009727,10-04-2025,2848.42,Cash
6940411801,59009727,11-04-2025,1888.04,Credit
1757159071,59094034,12-04-2025,3571.03,Cash
4331471900,59094034,13-04-2025,2476.97,Credit
7190610535,59094034,14-04-2025,2414.68,Credit
7388846009,59094034,15-04-2025,616.45,Credit
4607715908,59095971,16-04-2025,4650.66,Credit
7169974633,59110513,17-04-2025,2475.21,Credit
8196173573,59110513,18-04-2025,2030.37,Cash
9325920156,59110513,19-04-2025,3323.67,Credit
9409714182,59110513,20-04-2025,2856.32,Credit
3438127101,59141605,21-04-2025,296.94,Cash
4572338018,59141605,22-04-2025,329.79,Cash
8939040193,59141605,23-04-2025,321.94,Credit
5924297360,59197894,24-04-2025,723.44,Cash
2784959025,59207798,25-04-2025,4477.39,Credit
3604982656,59207798,26-04-2025,563.45,Credit
1446221570,59216664,27-04-2025,1905.44,Cash
6054358790,59216664,28-04-2025,3217.7,Cash
4476563699,59222551,29-04-2025,3655.01,Credit
2489292878,59240916,30-04-2025,3382.35,Credit
9202941711,59240916,01-05-2025,3288.74,Cash
3091360904,59252433,02-05-2025,1758.62,Credit
3192177869,59252433,03-05-2025,168.09,Cash
3656191983,59252433,01-01-2025,3775.69,Credit
7729557529,59252433,02-01-2025,2146.47,Cash
8260569466,59323931,03-01-2025,698.04,Credit
1070876534,59329145,04-01-2025,4573.95,Cash
2087093460,59329145,05-01-2025,4198.33,Credit
8808930721,59329145,06-01-2025,2623.19,Credit
9430139302,59329145,07-01-2025,2829.63,Credit
2571163022,59345983,08-01-2025,674.39,Cash
7021309133,59353207,09-01-2025,468.88,Credit
7709693536,59353207,10-01-2025,1440.87,Credit
580582858,59398136,11-01-2025,2313.35,Credit
3596318350,59398136,12-01-2025,2579.76,Cash
4002407580,59398136,13-01-2025,4381.56,Cash
8403006958,59398136,14-01-2025,1272.55,Credit
9032188284,59427862,15-01-2025,1036.64,Cash
1022032613,59436131,16-01-2025,2830.88,Credit
1515943657,59436131,17-01-2025,2745.46,Credit
2286477025,59436131,18-01-2025,2751.35,Credit
2978839318,59436131,19-01-2025,1031.54,Credit
4610876894,59485034,20-01-2025,4185.1,Cash
7136165651,59485034,21-01-2025,5318.71,Cash
4541530278,59517074,22-01-2025,3075.26,Cash
5144793312,59518795,23-01-2025,724.84,Credit
7568450733,59518795,24-01-2025,1049.09,Cash
8966870214,59518795,25-01-2025,2904.43,Credit
169867835,59545278,26-01-2025,632.43,Cash
470624828,59545278,27-01-2025,197.39,Credit
9411848231,59545278,28-01-2025,2562.81,Credit
9214523757,59619739,29-01-2025,1657.57,Credit
2468550508,59620534,30-01-2025,3712.25,Credit
3514589876,59620534,31-01-2025,976.55,Credit
4673500573,59620534,01-02-2025,3831.31,Cash
6009342120,59620534,02-02-2025,1402.9,Cash
9410025634,59643062,03-02-2025,3566.13,Credit
2324568019,59677346,04-02-2025,1885.21,Credit
2403547563,59677346,05-02-2025,2309.25,Cash
6160848562,59769142,06-02-2025,1022.08,Credit
6485627928,59769142,07-02-2025,2340.3,Cash
5438908316,59815512,08-02-2025,3399.81,Credit
6597871211,59815512,09-02-2025,2777.48,Credit
7792925364,59830126,10-02-2025,2656.43,Credit
551343632,59840071,11-02-2025,4881.51,Cash
5453896364,59840071,12-02-2025,908.37,Credit
4254814926,59890331,13-02-2025,3818.33,Cash
9431652023,59890331,14-02-2025,5320.2,Cash
9975541696,59890331,15-02-2025,3990.22,Credit
1206887762,59909004,16-02-2025,1620.95,Cash
8299074079,59930550,17-02-2025,645.44,Cash
4098488449,60049160,18-02-2025,340.36,Credit
4923840119,60049160,19-02-2025,426.72,Credit
1833854180,60062501,20-02-2025,4585.63,Cash
2369121788,60062501,21-02-2025,2951.41,Credit
2785412612,60210778,22-02-2025,1439.58,Credit
3813047994,60275891,23-02-2025,3494.17,Cash
543400704,60300263,24-02-2025,3496.47,Credit
3849003596,60300263,25-02-2025,2568.24,Credit
3771484570,60319216,26-02-2025,2809.06,Credit
9230099449,60319216,27-02-2025,3331.12,Credit
685688121,60371334,28-02-2025,2302.74,Cash
7962511808,60371334,01-03-2025,2861.63,Credit
3829990099,60379302,02-03-2025,2064.98,Cash
8259274680,60379302,03-03-2025,3427.94,Cash
1183906926,60385293,04-03-2025,882.31,Credit
7970608721,60385293,05-03-2025,4153.66,Credit
9026783092,60385293,06-03-2025,3080.01,Cash
1193525681,60399360,07-03-2025,1845.59,Cash
1254195766,60399360,08-03-2025,1601.53,Cash
766789724,60446619,09-03-2025,2837.18,Cash
9057555029,60446619,10-03-2025,1623.58,Credit
5744553133,60495351,11-03-2025,3112.01,Credit
6376147802,60495351,12-03-2025,197.39,Cash
9279017414,60495351,13-03-2025,1476.41,Credit
353571238,60561655,14-03-2025,1897.21,Cash
9674006557,60561655,15-03-2025,4406.9,Cash
148408710,60565603,16-03-2025,423.56,Cash
6266072804,60565603,17-03-2025,582.63,Credit
1766200974,60591625,18-03-2025,906.54,Credit
3350662630,60620291,19-03-2025,1279.7,Credit
4352870279,60620291,20-03-2025,2821.85,Credit
918328199,60656482,21-03-2025,1095.57,Credit
1774096863,60656482,22-03-2025,2645.28,Cash
6951956244,60656482,23-03-2025,354.91,Cash
637944734,60698094,24-03-2025,4026.32,Credit
734744305,60698094,25-03-2025,2043.02,Cash
8423458672,60698094,26-03-2025,1745.1,Credit
1989547877,60700850,27-03-2025,755.66,Credit
7154957395,60700850,28-03-2025,2696.84,Cash
4656471694,60728956,29-03-2025,1525.5,Cash
3244572785,60732869,30-03-2025,491.21,Credit
6152984028,60732869,31-03-2025,2124.37,Credit
9359187866,60732869,01-04-2025,3474.61,Credit
2448741950,60757351,02-04-2025,1534.86,Cash
5691623788,60757351,03-04-2025,2178.18,Cash
8177907004,60757351,04-04-2025,2575.85,Cash
4514836077,60834500,05-04-2025,401.43,Cash
7409519974,60834500,06-04-2025,4040.13,Cash
4391559649,60904312,07-04-2025,2595.1,Cash
6652395897,60904312,08-04-2025,2780.39,Credit
9280329883,60904312,09-04-2025,2447.91,Credit
6476646153,60967677,10-04-2025,2672.31,Credit
7875587578,60967677,11-04-2025,3351.74,Credit
8494582006,60967677,12-04-2025,4761.85,Credit
3584190892,60974181,13-04-2025,160.07,Credit
259622674,61002154,14-04-2025,3081.38,Credit
6074837981,61015113,15-04-2025,832.37,Credit
7415490509,61015113,16-04-2025,1429.18,Credit
8258019846,61024977,17-04-2025,1705.98,Credit
3687593721,61121421,18-04-2025,3344.72,Cash
4043585691,61121421,19-04-2025,942.24,Credit
9684561720,61121421,20-04-2025,1514.4,Cash
3047491006,61182897,21-04-2025,3752.62,Cash
5564338561,61226563,22-04-2025,3295.72,Credit
6033878151,61226563,23-04-2025,572.02,Credit
7867573412,61226563,24-04-2025,3835.33,Credit
9006387145,61226563,25-04-2025,4408.49,Credit
9411421675,61226563,26-04-2025,4144.86,Cash
8110316958,61226835,27-04-2025,806.56,Cash
1525700767,61320989,28-04-2025,4081.2,Cash
1948066291,61320989,29-04-2025,225.21,Cash
3781134163,61320989,30-04-2025,3121.4,Credit
8879377902,61320989,01-05-2025,3034.16,Credit
6396194687,61406908,01-01-2025,4492.32,Cash
1194228460,61516967,02-01-2025,4057.11,Credit
4314762741,61516967,03-01-2025,4040.43,Cash
8289791792,61516967,04-01-2025,326.42,Credit
5370744569,61522288,05-01-2025,2393.81,Cash
9753528654,61522288,06-01-2025,109.03,Cash
339410846,61618079,07-01-2025,967.74,Credit
707035635,61618079,08-01-2025,3868.34,Cash
3615279775,61618079,09-01-2025,2596.72,Cash
5868093790,61618079,10-01-2025,443.03,Credit
6771104541,61618079,11-01-2025,97.04,Cash
8544952346,61618079,12-01-2025,1205.58,Credit
2611601543,61753272,13-01-2025,1804.99,Cash
3157198428,61753272,14-01-2025,635.77,Cash
3253225736,61753272,15-01-2025,3607.82,Cash
4495977117,61753272,16-01-2025,2663.89,Credit
4770739350,61753272,17-01-2025,3259.93,Credit
9865566300,61753272,18-01-2025,2566.27,Credit
2979246068,61763552,19-01-2025,2722.28,Cash
3851744248,61763552,20-01-2025,3985.16,Cash
4045613782,61763552,21-01-2025,2243.07,Credit
6616322616,61763552,22-01-2025,1998.9,Cash
5236345617,61851054,23-01-2025,1760.51,Cash
9103834515,61851054,24-01-2025,2255,Credit
1584863963,61877649,25-01-2025,1176.5,Credit
3914760118,61877649,26-01-2025,2930.6,Cash
9065518834,61877649,27-01-2025,3395.29,Credit
163895717,61982521,28-01-2025,2751.59,Credit
3327784606,61982521,29-01-2025,234.36,Cash
3969014433,61982521,30-01-2025,2747.35,Credit
6126557370,61982521,31-01-2025,3776.14,Credit
8812616740,61982521,01-02-2025,1469.02,Credit
356236208,62068277,02-02-2025,1408.83,Cash
6625178717,62068277,03-02-2025,5718.09,Credit
6896732047,62068277,04-02-2025,321.33,Cash
1022764286,62243869,05-02-2025,878.8,Cash
1129130498,62243869,06-02-2025,2623.48,Credit
5498551836,62243869,07-02-2025,3619.47,Credit
5580397726,62243869,08-02-2025,37.8,Cash
1948332638,62323608,09-02-2025,2530.18,Credit
2836701831,62323608,10-02-2025,354.52,Credit
3204128006,62323608,11-02-2025,4361.59,Cash
9590518103,62323608,12-02-2025,40.7,Credit
4009496217,62416456,13-02-2025,2844.19,Cash
5562922993,62416456,14-02-2025,2292.64,Cash
9346166799,62416456,15-02-2025,1896.99,Credit
4731454539,62419778,16-02-2025,1777.65,Credit
5875285677,62510499,17-02-2025,3993.93,Cash
9052752169,62510499,18-02-2025,1083.52,Credit
456278500,62526567,19-02-2025,2591.57,Cash
6924226309,62526567,20-02-2025,163.03,Cash
8689865723,62526567,21-02-2025,3277.87,Cash
7255510932,62526813,22-02-2025,2241.22,Credit
7429306851,62541176,23-02-2025,1343.84,Cash
1669690997,62600289,24-02-2025,1132.33,Cash
5456484560,62600289,25-02-2025,1630.68,Credit
9411813703,62600289,26-02-2025,4433,Cash
9487956261,62600289,27-02-2025,2858.7,Cash
3226693729,62629494,28-02-2025,748.62,Credit
3417088709,62629494,01-03-2025,912.29,Credit
6983253839,62629494,02-03-2025,3115.93,Cash
291439357,62679120,03-03-2025,2008.62,Credit
942025494,62679120,04-03-2025,4479.65,Credit
9479808024,62679120,05-03-2025,3628.88,Credit
5989265505,62742797,06-03-2025,3673.81,Credit
4551386734,62807542,07-03-2025,1974.67,Credit
7110044004,62807542,08-03-2025,941.87,Credit
6104211214,62816600,09-03-2025,3536.35,Credit
6000890622,62828341,10-03-2025,1826.22,Credit
637100019,62868582,11-03-2025,2537.11,Cash
1931703221,62917794,12-03-2025,1332.43,Credit
2610813239,62917794,13-03-2025,1291.85,Credit
1008158736,62971413,14-03-2025,814.33,Credit
6832435511,62971413,15-03-2025,2575.94,Cash
9778782281,63025744,16-03-2025,477.12,Credit
56705032,63060947,17-03-2025,3069.98,Credit
961526405,63083547,18-03-2025,1022.7,Cash
4171748538,63083547,19-03-2025,601.9,Credit
2620581496,63092485,20-03-2025,2457.47,Cash
7653097776,63184222,21-03-2025,2232.82,Cash
4848863693,63217390,22-03-2025,1634.92,Credit
10161194,63238941,23-03-2025,3827.54,Credit
3901338038,63238941,24-03-2025,657.8,Cash
7474651061,63238941,25-03-2025,3731.78,Cash
8549503132,63238941,26-03-2025,1824.21,Cash
187728451,63262519,27-03-2025,4088.13,Cash
2624508626,63262519,28-03-2025,326.56,Cash
4492000627,63262519,29-03-2025,962.81,Credit
9670158103,63262519,30-03-2025,2159.25,Credit
4434816229,63292875,31-03-2025,1491.21,Cash
1023485121,63310076,01-04-2025,2017.92,Cash
2387509904,63310076,02-04-2025,4019.23,Credit
3311686914,63310076,03-04-2025,4422.12,Cash
6354703603,63310076,04-04-2025,2980.62,Cash
7035343259,63310076,05-04-2025,2574.49,Credit
2366099898,63339001,06-04-2025,987.51,Credit
3856301920,63339001,07-04-2025,796.36,Cash
4366519080,63339001,08-04-2025,2771.3,Cash
3596900942,63349378,09-04-2025,616.62,Cash
2035952734,63360864,10-04-2025,1906.85,Credit
2840526544,63360864,11-04-2025,3795.46,Cash
5116322704,63360864,12-04-2025,2386.24,Credit
5706043483,63360864,13-04-2025,1164.09,Credit
7586577278,63360864,14-04-2025,3704.57,Credit
267738904,63368244,15-04-2025,3596.07,Credit
935645101,63368244,16-04-2025,2584.5,Credit
6032675432,63368244,17-04-2025,2708.71,Cash
7979108696,63368244,18-04-2025,3369.12,Cash
9270396838,63376126,19-04-2025,1592.28,Cash
5657605506,63402854,20-04-2025,697.88,Cash
7615602420,63402854,21-04-2025,922.64,Cash
1483786406,63451391,22-04-2025,3934.29,Credit
7158825499,63571453,23-04-2025,1275.88,Cash
7803665404,63571453,24-04-2025,2423.07,Credit
9505736584,63571453,25-04-2025,826.21,Cash
951657166,63624332,26-04-2025,3588.19,Credit
4305348838,63630649,27-04-2025,381.39,Cash
